Node,Operator,Number of Params,Params (%),Memory (in Bytes),Memory (%),Weights and Bias Memory (%),Output Memory (%),Inputs Shape,Output Shape,Weights and Bias Shape,Inputs Size,Output Size,Inputs Memory (in Bytes),Weights and Bias Memory (in Bytes),Output Memory (in Bytes),Weights and Bias Memory (in MB),Output Memory (in MB),Memory (in MB)
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_9,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_10,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_11,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x77x64,3,,98560,3,394240.0,0.0,24.0,0.0,0.0,0.0
Constant_16755,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_18,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16757,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_19,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16759,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_20,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Concat_6,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/ConstantOfShape,ConstantOfShape,0.0,0.0,1576960.0,0.00553,0.0,0.00553,3,20x256x77,,3,394240,24.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Transpose_3,Transpose,0.0,0.0,394240.0,0.00138,0.0,0.00138,20x77x64,20x64x77,,98560,98560,394240.0,0.0,394240.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/MatMul,MatMul,0.0,0.0,1576960.0,0.00553,0.0,0.00553,"20x256x64, 20x64x77",20x256x77,,426240,394240,1704960.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Mul_3,Mul,0.0,0.0,1576960.0,0.00553,0.0,0.00553,20x256x77,20x256x77,,394240,394240,1576960.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Mul_4,Mul,0.0,0.0,1576960.0,0.00553,0.0,0.00553,20x256x77,20x256x77,,394240,394240,1576960.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Add,Add,0.0,0.0,1576960.0,0.00553,0.0,0.00553,"20x256x77, 20x256x77",20x256x77,,788480,394240,3153920.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Softmax,Softmax,0.0,0.0,1576960.0,0.00553,0.0,0.00553,20x256x77,20x256x77,,394240,394240,1576960.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Cast_6,Cast,0.0,0.0,1576960.0,0.00553,0.0,0.00553,20x256x77,20x256x77,,394240,394240,1576960.0,0.0,1576960.0,0.0,2.0,2.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/MatMul_1,MatMul,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"20x256x77, 20x77x64",20x256x64,,492800,327680,1971200.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_12,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_13,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Shape_14,Shape,0.0,0.0,24.0,0.0,0.0,0.0,20x256x64,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_16786,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_21,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Constant_27,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_16789,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_22,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16791,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_23,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Concat_7,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Reshape_6,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"20x256x64, 4",1x20x256x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Transpose_4,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x20x256x64,1x256x20x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_16798,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_24,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16800,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_25,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16802,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Unsqueeze_26,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Concat_8,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Reshape_7,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x20x64, 3",1x256x1280,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/to_out.0/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/to_out.0/Add,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/attn2/Div_4,Div,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/Add_1,Add,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1280",1x256x1280,,655360,327680,2621440.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/ReduceMean,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Sub,Sub,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Pow,Pow,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/ReduceMean_1,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Add,Add,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Sqrt,Sqrt,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Div,Div,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Mul,Mul,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/norm3/Add_1,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/proj/MatMul,MatMul,13107200.0,0.51051,62914560.0,0.2207,0.18391,0.03678,1x256x1280,1x256x10240,1280x10240,327680,2621440,1310720.0,52428800.0,10485760.0,52.0,10.0,62.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/proj/Add,Add,10240.0,0.0004,10526720.0,0.03693,0.00014,0.03678,1x256x10240,1x256x10240,10240,2621440,2621440,10485760.0,40960.0,10485760.0,0.0,10.0,10.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x10240,3,,2621440,3,10485760.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Gather,Gather,0.0,0.0,8.0,0.0,0.0,0.0,"3, 1",1,,4,1,32.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant_1,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant_2,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Add,Add,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant_3,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Div,Div,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Mul,Mul,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Slice,Slice,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"1x256x10240, 1, 1, 1",1x256x5120,,2621443,1310720,10485784.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Constant_5,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Mul_1,Mul,0.0,0.0,8.0,0.0,0.0,0.0,"1, 1",1,,2,1,16.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Slice_1,Slice,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"1x256x10240, 1, 1, 1",1x256x5120,,2621443,1310720,10485784.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Div_1,Div,0.0,0.0,5242880.0,0.01839,0.0,0.01839,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Erf,Erf,0.0,0.0,5242880.0,0.01839,0.0,0.01839,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Add_1,Add,0.0,0.0,5242880.0,0.01839,0.0,0.01839,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Mul_2,Mul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"1x256x5120, 1x256x5120",1x256x5120,,2621440,1310720,10485760.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Mul_3,Mul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,1x256x5120,1x256x5120,,1310720,1310720,5242880.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.0/Mul_4,Mul,0.0,0.0,5242880.0,0.01839,0.0,0.01839,"1x256x5120, 1x256x5120",1x256x5120,,2621440,1310720,10485760.0,0.0,5242880.0,0.0,5.0,5.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.2/MatMul,MatMul,6553600.0,0.25526,27525120.0,0.09655,0.09196,0.0046,1x256x5120,1x256x1280,5120x1280,1310720,327680,5242880.0,26214400.0,1310720.0,26.0,1.0,27.0
/up_blocks.0/attentions.0/transformer_blocks.6/ff/net.2/Add,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.6/Add_2,Add,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1280",1x256x1280,,655360,327680,2621440.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/ReduceMean,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Sub,Sub,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Pow,Pow,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x1280,1x256x1280,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/ReduceMean_1,ReduceMean,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1280,1x256x1,,327680,256,1310720.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Add,Add,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Sqrt,Sqrt,0.0,0.0,1024.0,0.0,0.0,0.0,1x256x1,1x256x1,,256,256,1024.0,0.0,1024.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Div,Div,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 1x256x1",1x256x1280,,327936,327680,1311744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Mul,Mul,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/norm1/Add_1,Add,1280.0,5e-05,1315840.0,0.00462,2e-05,0.0046,1x256x1280,1x256x1280,1280,327680,327680,1310720.0,5120.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/to_q/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/to_k/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/to_v/MatMul,MatMul,1638400.0,0.06381,7864320.0,0.02759,0.02299,0.0046,1x256x1280,1x256x1280,1280x1280,327680,327680,1310720.0,6553600.0,1310720.0,7.0,1.0,8.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape_1,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape_2,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_16877,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16879,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_1,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Constant_4,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_16882,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_2,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Concat,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Reshape,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 4",1x256x20x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Transpose,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x20x64,1x20x256x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_16889,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_3,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16891,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_4,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16893,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_5,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Concat_1,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Reshape_1,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x20x256x64, 3",20x256x64,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape_3,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape_4,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Shape_5,Shape,0.0,0.0,24.0,0.0,0.0,0.0,1x256x1280,3,,327680,3,1310720.0,0.0,24.0,0.0,0.0,0.0
Constant_16910,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_6,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16912,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_7,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Constant_10,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
Constant_16915,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_8,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Concat_2,Concat,0.0,0.0,32.0,0.0,0.0,0.0,"1, 1, 1, 1",4,,4,4,32.0,0.0,32.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Reshape_2,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x256x1280, 4",1x256x20x64,,327684,327680,1310752.0,0.0,1310720.0,0.0,1.0,1.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Transpose_1,Transpose,0.0,0.0,1310720.0,0.0046,0.0,0.0046,1x256x20x64,1x20x256x64,,327680,327680,1310720.0,0.0,1310720.0,0.0,1.0,1.0
Constant_16922,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_9,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16924,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_10,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
Constant_16926,Constant,0.0,0.0,8.0,0.0,0.0,0.0,,1,,0,1,0.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Unsqueeze_11,Unsqueeze,0.0,0.0,8.0,0.0,0.0,0.0,1,1,,1,1,8.0,0.0,8.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Concat_3,Concat,0.0,0.0,24.0,0.0,0.0,0.0,"1, 1, 1",3,,3,3,24.0,0.0,24.0,0.0,0.0,0.0
/up_blocks.0/attentions.0/transformer_blocks.7/attn1/Reshape_3,Reshape,0.0,0.0,1310720.0,0.0046,0.0,0.0046,"1x20x256x64, 3",20x256x64,,327683,327680,1310744.0,0.0,1310720.0,0.0,1.0,1.0
